source,TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk_1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,X54
disgust.F,2.16,0,140.3684,no,unknown,unknown,unknown,Unknown,17.3214,-2.4303,-7.3407,0.0014,0.0082,1.1446,0.1916,0.0029,0.2736,0.2069,-14.1991,1.4215,0.0026,28.1228,0.0847,3.6859,10.8959,0,0.003,29.7557,0.0022,4.0118,0.261,0.0017,0.0242,0,98.0429,1e-4,0.0424,12.0719,0.1844,0.3192,0.2905,0.0013,1e-4,1e-4,0.0018,0.0018,0.0029,0,0.002,2.2978,2.2978,0.0018,0.0283,NA
disgust.F,2.2,0,139.8556,no,unknown,unknown,unknown,Unknown,16.4187,-3.3694,-6.9816,0.0015,0.0091,0.566,0.2091,0.0024,0.3184,0.2056,-19.2709,0.9599,0.0011,34.7201,0.075,3.3225,3.0618,0,0.0037,31.7679,0.0024,23.5744,0.2302,0.0012,0.0253,0,97.648,1e-4,0.0318,9.1537,0.4891,0.446,0.2395,0.0013,1e-4,1e-4,0.0018,0.0018,0.0024,0,0.002,2.2978,2.2978,0.0018,0.0283,NA
disgust.F,2.24,0,141.2898,no,unknown,unknown,unknown,Unknown,17.812,-3.4846,-6.9641,0.0015,0.0107,0.4724,0.1938,0.0017,0.4055,0.2036,-37.576,11.3953,4e-4,45.3711,0.0829,2.8218,1.094,0,0.0048,33.1825,0.0027,68.4644,0.2395,9e-4,0.0239,0,97.5945,1e-4,0.0187,6.2033,1.571,0.6351,0.2019,0.0013,1e-4,1e-4,0.0018,0.0018,0.0017,0,0.002,2.2978,2.2978,0.0018,0.0283,NA
disgust.F,2.28,0,141.7457,no,unknown,unknown,unknown,Unknown,17.6704,-2.3181,-7.8801,0.0016,0.0124,0.4488,0.2348,0.0012,0.5005,0.202,-48.2845,40.0044,2e-4,54.6284,0.0866,2.3795,0.5888,0,0.0067,32.7994,0.003,91.9465,0.2755,6e-4,0.0238,0,98.0855,1e-4,0.0092,3.88,5.0496,0.9627,0.1751,0.0013,2e-4,2e-4,0.0018,0.0018,0.0012,0,0.002,2.2978,2.2978,0.0018,0.0283,NA
disgust.F,2.32,0,141.4555,no,unknown,unknown,unknown,Unknown,18.3389,-1.8703,-7.2505,0.0016,0.013,0.4397,0.2465,0.001,0.5276,0.2014,-50.0496,48.9719,1e-4,56.8429,0.0953,2.2378,0.4241,0,0.0088,30.8365,0.0036,97.1863,0.319,5e-4,0.0229,0,98.2466,1e-4,0.0041,2.7238,15.5348,1.4415,0.1635,0.0013,3e-4,3e-4,0.0018,0.0018,0.001,0,0.002,2.2978,2.2978,0.0018,0.0283,NA
disgust.F,2.36,0,141.0595,no,unknown,unknown,unknown,Unknown,18.2286,-1.9435,-7.6134,0.0016,0.0139,0.4349,0.3048,9e-4,0.5682,0.201,-51.176,50.0415,0,60.33,0.0911,2.145,0.3517,0,0.012,30.074,0.0046,97.8782,0.379,3e-4,0.0207,0,98.2212,1e-4,0.0015,2.1022,39.1351,2.1104,0.1421,0.0013,3e-4,3e-4,0.0018,0.0018,9e-4,0,0.002,2.2977,2.2977,0.0018,0.0283,NA
disgust.F,2.4,0,141.3514,no,unknown,unknown,unknown,Unknown,18.2125,-2.4297,-7.6378,0.0016,0.0146,0.4307,0.3466,8e-4,0.5981,0.2005,-51.8009,51.0114,0,62.5745,0.0883,2.0247,0.2943,0,0.0182,29.118,0.0051,98.5417,0.4433,3e-4,0.0162,0,98.0431,1e-4,5e-4,1.5786,70.7021,2.7002,0.1216,0.0013,4e-4,4e-4,0.0018,0.0018,8e-4,0,0.002,2.2977,2.2977,0.0018,0.0283,NA
disgust.F,2.44,0,142.0033,no,unknown,unknown,unknown,Unknown,18.8632,-2.6231,-7.025,0.0016,0.0154,0.4275,0.4142,8e-4,0.6348,0.2001,-54.3137,51.06,0,65.3913,0.0918,1.9634,0.3175,0,0.0269,33.3454,0.0068,98.6302,0.6165,2e-4,0.0108,0,97.9675,1e-4,3e-4,1.3002,89.6629,2.9684,0.1052,0.0013,4e-4,4e-4,0.0018,0.0018,8e-4,0,0.002,2.2977,2.2977,0.0018,0.0283,NA
disgust.F,2.48,0,139.7045,no,unknown,unknown,unknown,Unknown,18.8422,-2.0008,-7.0369,0.0016,0.0157,0.4202,0.4394,8e-4,0.6634,0.1989,-54.7259,50.4864,0,66.6982,0.1062,1.6674,0.3327,0,0.0395,33.1448,0.008,98.605,0.9749,1e-4,0.0075,0,98.2011,1e-4,2e-4,1.1154,97.2328,3.3123,0.0923,0.0013,5e-4,5e-4,0.0018,0.0018,8e-4,0,0.002,2.2977,2.2977,0.0018,0.0283,NA
disgust.F,2.52,0,139.2746,no,unknown,unknown,unknown,Unknown,19.0138,-2.0287,-7.2321,0.0017,0.016,0.4141,0.4478,7e-4,0.6774,0.1983,-54.3627,49.869,0,67.2265,0.1215,1.5034,0.4097,0,0.059,31.3091,0.011,98.4232,1.3982,1e-4,0.0049,0,98.1912,1e-4,1e-4,0.9849,99.245,3.9219,0.0866,0.0014,5e-4,5e-4,0.0018,0.0018,7e-4,0,0.002,2.2977,2.2977,0.0018,0.0283,NA
disgust.F,2.56,0,141.1256,no,unknown,unknown,unknown,Unknown,19.1855,-2.3579,-7.4377,0.0016,0.016,0.4094,0.44,8e-4,0.6713,0.1984,-54.3519,49.0151,0,66.8514,0.1436,1.5482,0.4491,0,0.0907,31.6972,0.0167,97.9001,1.6924,1e-4,0.003,0,98.0705,1e-4,1e-4,0.9022,99.6918,4.0853,0.0821,0.0014,6e-4,6e-4,0.0018,0.0018,8e-4,0,0.002,2.2977,2.2977,0.0018,0.0283,NA
disgust.F,2.6,0,141.3837,no,unknown,unknown,unknown,Unknown,19.2373,-2.2146,-7.1832,0.0016,0.0154,0.4066,0.3757,8e-4,0.6361,0.1987,-53.0669,48.0379,0,64.3082,0.1713,1.6248,0.5564,0,0.1303,30.4528,0.0253,97.2759,2.0216,1e-4,0.0017,0,98.124,1e-4,1e-4,0.8502,99.8161,4.3344,0.0821,0.0014,7e-4,7e-4,0.0018,0.0018,8e-4,0,0.002,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.64,0,139.9998,no,unknown,unknown,unknown,Unknown,19.0212,-2.0241,-6.9002,0.0017,0.0145,0.4079,0.2982,9e-4,0.598,0.1981,-51.9889,45.3969,0,60.6982,0.1795,1.4655,0.6914,0,0.1956,31.8617,0.0358,95.9494,2.1975,0,0.001,0,98.1928,1e-4,1e-4,0.8524,99.8542,4.4191,0.0832,0.0014,7e-4,7e-4,0.0018,0.0018,9e-4,0,0.002,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.68,0,139.5176,no,unknown,unknown,unknown,Unknown,19.8066,-3.1951,-7.0457,0.0017,0.0134,0.4072,0.2178,0.0012,0.5509,0.1975,-51.6615,44.6279,0,56.0846,0.1928,1.3175,0.7868,0,0.3035,35.3432,0.05,95.6625,2.4022,0,6e-4,0,97.7268,1e-4,1e-4,0.8811,99.8676,4.675,0.0891,0.0015,8e-4,8e-4,0.0018,0.0018,0.0012,0,0.002,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.72,0,139.9667,no,unknown,unknown,unknown,Unknown,18.5205,-2.9655,-7.6162,0.0017,0.0118,0.4029,0.1312,0.0018,0.4704,0.1978,-50.559,45.3285,0,48.4788,0.1724,1.4103,0.852,0,0.4048,38.6748,0.0707,95.966,2.7302,0,4e-4,0,97.8266,1e-4,1e-4,0.8978,99.8574,4.6078,0.0945,0.0015,8e-4,8e-4,0.0018,0.0018,0.0018,0,0.002,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.76,0,139.6903,no,unknown,unknown,unknown,Unknown,19.1657,-2.0801,-7.0483,0.0016,0.0104,0.4075,0.08,0.0027,0.3963,0.1985,-48.9286,44.0095,0,40.4884,0.1454,1.5977,0.9086,0,0.575,42.3158,0.1266,95.0314,2.5966,0,3e-4,0,98.1729,1e-4,1e-4,0.9673,99.8434,4.6748,0.0993,0.0015,9e-4,9e-4,0.0018,0.0019,0.0027,0,0.002,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.8,0,140.153,no,unknown,unknown,unknown,Unknown,18.5231,-2.028,-6.5996,0.0016,0.0096,0.4195,0.0573,0.0034,0.352,0.1993,-47.9999,45.2805,0,35.2324,0.1259,1.8104,1.1432,0,0.8181,43.3625,0.2001,95.5388,2.4283,0,2e-4,0,98.1915,2e-4,1e-4,1.0883,99.8217,4.861,0.0982,0.0015,0.001,0.001,0.0018,0.0019,0.0034,0,0.002,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.84,0,138.8541,no,unknown,unknown,unknown,Unknown,18.5532,-2.4337,-7.0187,0.0016,0.0092,0.4298,0.0458,0.0042,0.3198,0.2005,-47.9557,46.3166,0,31.3935,0.1028,2.1147,1.2499,0,1.1533,45.8312,0.3071,95.8188,2.1257,0,1e-4,0,98.0416,2e-4,2e-4,1.2774,99.7838,5.3437,0.0986,0.0016,0.001,0.001,0.0018,0.0019,0.0042,0,0.002,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.88,0,139.5419,no,unknown,unknown,unknown,Unknown,19.4689,-2.9601,-7.0615,0.0016,0.0084,0.449,0.032,0.0059,0.2835,0.2008,-47.935,46.0943,0,25.6558,0.0843,2.2068,1.575,0,1.5133,50.552,0.4263,95.6015,1.8258,0,1e-4,0,97.8289,3e-4,2e-4,1.3655,99.7161,5.8832,0.1015,0.0016,0.0011,0.0011,0.0018,0.0019,0.0059,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.92,0,140.03,no,unknown,unknown,unknown,Unknown,19.3728,-3.208,-6.7933,0.0016,0.008,0.4827,0.0267,0.0076,0.2612,0.2015,-48.483,44.5662,0,22.1713,0.0733,2.4019,2.2,0,2.0531,54.528,0.642,94.543,1.4894,0,0,0,97.721,4e-4,4e-4,1.4935,99.6172,6.3979,0.0974,0.0016,0.0011,0.0011,0.0019,0.0019,0.0076,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,2.96,0,140.7587,no,unknown,unknown,unknown,Unknown,19.6904,-2.9606,-6.9403,0.0015,0.0081,0.5148,0.0239,0.0088,0.2413,0.2031,-48.6105,44.1425,0,19.4872,0.0652,2.8205,2.7647,0,2.7699,55.4952,0.8339,93.8841,1.2038,0,0,0,97.8287,4e-4,5e-4,1.5732,99.5483,8.2553,0.0898,0.0016,0.0012,0.0012,0.0019,0.002,0.0088,0,0.0019,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3,0,141.1409,no,unknown,unknown,unknown,Unknown,19.8137,-2.2324,-7.0427,0.0015,0.0081,0.5554,0.0181,0.0105,0.224,0.2029,-49.017,47.9524,0,15.5937,0.0606,2.7567,3.4163,0,3.0534,57.6915,1.0674,95.4364,0.8466,0,0,0,98.1174,4e-4,5e-4,1.6257,99.4745,11.208,0.0773,0.0016,0.0012,0.0012,0.0019,0.002,0.0105,0,0.0019,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.04,0,139.593,no,unknown,unknown,unknown,Unknown,20.8158,-2.6119,-7.0503,0.0015,0.0085,0.6056,0.0167,0.0115,0.2143,0.2035,-49.4754,49.1038,0,13.9253,0.0569,2.9317,4.2726,0,3.3896,58.7188,1.2195,95.2255,0.6445,0,0,0,97.972,5e-4,6e-4,1.7233,99.3069,14.3342,0.0672,0.0017,0.0012,0.0012,0.0019,0.0021,0.0115,0,0.0019,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.08,0,139.4469,no,unknown,unknown,male,Unknown,20.5133,-1.5365,-7.7197,0.0015,0.0094,0.6571,0.0163,0.0111,0.2139,0.2034,-49.6326,51.4633,0,13.761,0.0558,2.9064,5.1468,0,3.3662,57.5824,1.2533,95.6728,0.578,0,0,0,98.358,4e-4,9e-4,1.8947,99.1504,18.3237,0.061,0.0017,0.0013,0.0013,0.0019,0.0022,0.0111,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.12,0,139.2494,no,unknown,unknown,male,Unknown,20.8665,-1.8862,-7.6123,0.0015,0.01,0.6336,0.0168,0.0116,0.21560000000000001,0.2034,-50.0089,50.2475,0,14.1239,0.0529,2.8971,4.6862,0,3.3504,59.4459,1.4563,95.4524,0.48,0,0,0,98.2412,5e-4,0.001,1.8914,98.8406,20.8297,0.0651,0.0017,0.0013,0.0013,0.0019,0.0022,0.0116,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.16,0,139.9373,no,unknown,unknown,male,Unknown,20.897,-2.0548,-7.0113,0.0015,0.0106,0.5938,0.0187,0.0123,0.2132,0.2057,-50.9349,50.5569,0,15.3497,0.0469,3.4875,3.9238,0,3.2525,60.9485,1.7626,96.3881,0.4164,0,0,0,98.1819,6e-4,0.001,1.8833,98.3279,21.4628,0.0728,0.0017,0.0014,0.0014,0.002,0.0023,0.0123,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.2,0,139.7644,no,unknown,unknown,male,Unknown,20.982,-1.8354,-7.2447,0.0014,0.0113,0.5911,0.0222,0.0141,0.2069,0.2093,-52.387,50.0569,0,16.6696,0.0424,4.4294,3.837,0,3.1118,64.2262,1.9706,95.6024,0.3559,0,0,0,98.2586,8e-4,9e-4,1.8343,97.6387,21.5962,0.0783,0.0017,0.0014,0.0014,0.002,0.0023,0.0141,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.24,0,137.6294,no,55-64,caucasian,male,Unknown,20.9978,-1.3186,-7.7816,0.0013,0.012,0.5792,0.0273,0.015,0.2116,0.2111,-53.7909,49.0724,0,19.102,0.0443,4.8723,3.5802,0,2.9349,67.3111,2.2508,94.6082,0.3119,0,0,0,98.4269,9e-4,0.0012,1.8999,97.0336,21.717,0.0874,0.0017,0.0014,0.0014,0.002,0.0024,0.015,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.28,0,136.8899,no,55-64,caucasian,male,Unknown,21.1468,-1.4519,-8.2008,0.0013,0.0126,0.5524,0.0323,0.0162,0.2094,0.214,-54.6544,49.8955,0,20.8209,0.0423,5.6213,3.0384,0,2.5315,69.5027,2.3991,94.3202,0.2947,0,1e-4,0,98.3851,8e-4,0.0014,2.0874,96.0662,21.221800000000002,0.0967,0.0017,0.0014,0.0014,0.0021,0.0024,0.0162,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.32,0,138.534,no,55-64,caucasian,male,Unknown,21.192,-2.2873,-7.7005,0.0012,0.013,0.549,0.0372,0.0168,0.2111,0.21560000000000001,-55.1548,48.6463,0,22.371,0.0437,6.0026,2.9258,0,2.1263,71.3093,2.8204,93.2391,0.2254,0,1e-4,0,98.097,9e-4,0.0014,2.1953,94.9374,20.7275,0.1136,0.0017,0.0013,0.0013,0.0021,0.0024,0.0168,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.36,0,138.7943,no,55-64,caucasian,male,Unknown,21.2451,-2.3446,-7.8403,0.0012,0.0126,0.5747,0.0376,0.0189,0.2097,0.2159,-56.1062,47.2404,0,22.2963,0.0413,6.0945,3.4258,0,1.9559,74.5067,2.9676,92.3585,0.2207,1e-4,1e-4,0,98.0755,8e-4,0.0012,2.1315,93.5109,19.3149,0.1336,0.0017,0.0013,0.0013,0.0022,0.0025,0.0189,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.4,0,137.997,no,55-64,caucasian,male,Unknown,21.4293,-1.6856,-7.3836,0.0012,0.0128,0.6028,0.0457,0.0189,0.207,0.219,-56.0819,44.254,0,23.8505,0.0459,6.8414,3.9466,0,1.7043,74.299,3.5587,89.9265,0.2083,1e-4,1e-4,0,98.3092,9e-4,0.0015,2.2795,91.8043,17.6918,0.1526,0.0016,0.0013,0.0013,0.0022,0.0025,0.0189,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.44,0,138.8213,no,55-64,caucasian,male,Unknown,20.5791,-1.8486,-6.8696,0.0011,0.0125,0.6423,0.0496,0.0194,0.2063,0.2199,-56.0469,40.7165,0,24.3536,0.0474,7.0727,4.6522,0,1.4828,75.0463,4.2565,87.6675,0.2247,1e-4,1e-4,0,98.2541,0.001,0.0017,2.5213,89.5066,16.0034,0.1765,0.0016,0.0013,0.0013,0.0023,0.0025,0.0194,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.48,0,138.4356,no,55-64,caucasian,male,Unknown,20.2278,-1.1388,-7.5998,0.0011,0.0127,0.6766,0.0515,0.0214,0.2033,0.221,-56.5641,38.5274,0,24.3338,0.0454,7.3214,5.2264,0,1.2953,77.3296,4.7976,86.1374,0.227,1e-4,1e-4,0,98.4816,0.0012,0.0021,2.7849,87.5731,16.3373,0.1942,0.0016,0.0012,0.0012,0.0024,0.0025,0.0214,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.52,0,137.4041,no,55-64,caucasian,male,Unknown,21.5111,-1.5006,-6.7788,0.001,0.0133,0.7242,0.0694,0.0244,0.1928,0.2271,-56.9276,33.0584,0,26.0505,0.0466,8.7884,5.9988,1e-4,1.0891,79.1542,5.8966,81.334,0.2738,2e-4,1e-4,0,98.3696,0.0015,0.0029,3.12,83.1008,15.0689,0.2246,0.0016,0.0012,0.0012,0.0025,0.0026,0.0244,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.56,0,136.5056,no,55-64,caucasian,male,Unknown,20.7547,-1.2091,-7.769,9e-4,0.0144,0.7217,0.0969,0.0276,0.1842,0.2341,-58.2429,35.7526,0,28.6631,0.039,10.417,5.9713,1e-4,0.9904,81.3773,7.3658,78.9238,0.3203,2e-4,1e-4,0,98.4605,0.0017,0.0039,3.4772,81.1792,14.2967,0.2423,0.0016,0.0011,0.0011,0.0027,0.0026,0.0276,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.6,0,136.8495,no,55-64,caucasian,male,Unknown,22.2752,-1.7978,-8.1103,9e-4,0.0143,0.7577,0.1067,0.031,0.1792,0.2369,-59.4828,40.7803,0,29.1687,0.0353,11.0454,6.5096,1e-4,1.0221,83.7318,7.8252,78.052,0.3382,2e-4,2e-4,0,98.2714,0.0018,0.0052,3.4882,78.2368,12.872,0.2472,0.0016,0.0011,0.0011,0.003,0.0026,0.031,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.64,0,136.3503,no,55-64,caucasian,male,Unknown,21.7594,-1.7213,-7.9008,8e-4,0.0146,0.811,0.1204,0.0339,0.1701,0.2419,-60.9006,43.7042,0,29.8909,0.0333,12.1559,7.2758,1e-4,0.9802,84.2996,8.2858,78.5586,0.3779,3e-4,2e-4,0,98.2972,0.0018,0.0089,3.9104,78.4244,11.7376,0.2503,0.0015,0.0011,0.0011,0.0032,0.0026,0.0339,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.68,0,136.3407,no,55-64,caucasian,male,Unknown,21.6444,-1.4422,-7.7097,8e-4,0.0146,0.8614,0.1365,0.039,0.1597,0.2474,-62.2167,48.5858,0,30.3318,0.0316,13.3601,7.9838,1e-4,0.9317,85.8478,8.8574,78.0536,0.4524,3e-4,2e-4,0,98.3882,0.0018,0.0122,4.4764,77.4021,9.8128,0.251,0.0015,0.001,0.001,0.0035,0.0026,0.039,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.72,0,137.0438,no,55-64,caucasian,male,Unknown,20.9309,-1.9874,-8.2874,8e-4,0.0142,1.0879,0.1413,0.0395,0.1586,0.2477,-62.8416,48.7286,0,30.182,0.0332,13.4254,10.6078,1e-4,0.9041,85.8625,9.9385,75.6083,0.4818,4e-4,2e-4,0,98.2058,0.0017,0.0173,5.1409,76.1269,8.5951,0.2614,0.0015,0.001,0.001,0.0039,0.0026,0.0395,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.76,0,137.4108,no,55-64,caucasian,male,Unknown,20.8522,-1.1384,-8.4465,7e-4,0.0144,1.5464,0.1726,0.0385,0.1626,0.2494,-66.0197,51.825,0,32.5212,0.035,13.7888,14.5634,1e-4,1.0041,86.459,9.2029,74.6959,0.5096,4e-4,2e-4,0,98.4818,0.0018,0.0195,5.8465,71.5519,7.0926,0.2632,0.0015,9e-4,9e-4,0.0042,0.0026,0.0385,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.8,0,137.926,no,55-64,caucasian,male,Unknown,20.8299,-0.7797,-7.8484,7e-4,0.0149,4.1048,0.2452,0.0369,0.1674,0.2516,-71.1198,71.1008,0,35.3846,0.0339,14.2619,25.6467,2e-4,1.0219,86.9573,8.0299,67.2379,0.4585,4e-4,3e-4,0,98.5854,0.0015,0.0308,6.2864,62.616,6.117,0.2723,0.0015,9e-4,9e-4,0.0044,0.0026,0.0369,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.84,0,136.0331,no,55-64,caucasian,male,Unknown,20.134,-2.2859,-8.0624,6e-4,0.0176,10.6476,0.5908,0.0388,0.1589,0.2652,-74.8196,84.9227,0,41.2009,0.0336,17.0753,37.0183,2e-4,1.0265,87.1813,7.3549,50.1509,0.5043,5e-4,3e-4,0,98.0975,0.0018,0.0474,7.2428,51.4203,5.0838,0.2923,0.0014,8e-4,8e-4,0.0046,0.0026,0.0388,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.88,0,137.3109,no,55-64,caucasian,male,Unknown,20.5421,-1.9258,-7.8381,5e-4,0.021,33.8849,1.5462,0.0389,0.1497,0.2806,-79.7175,94.1935,0,47.2533,0.0317,20.0876,53.1656,2e-4,1.072,85.8436,5.7108,29.728,0.4634,6e-4,3e-4,0,98.2274,0.0019,0.0813,8.4382,36.7623,4.0232,0.2822,0.0014,8e-4,8e-4,0.0047,0.0026,0.0389,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.92,0,138.1971,no,55-64,caucasian,male,Unknown,22.7048,-1.3715,-7.788,4e-4,0.0266,69.7895,3.6202,0.0511,0.1234,0.3083,-90.5299,98.2739,0,52.6954,0.0301,25.1259,69.9033,3e-4,1.1006,86.6835,4.9585,21.7782,0.5773,6e-4,4e-4,0,98.4105,0.0015,0.0954,9.7907,28.2886,3.2014,0.2789,0.0014,7e-4,7e-4,0.0048,0.0026,0.0511,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,3.96,0,138.5081,no,55-64,caucasian,male,Unknown,21.8398,-1.7402,-7.6319,3e-4,0.0331,86.8353,7.5478,0.0658,0.1038,0.3353,-98.5762,99.2992,0,57.5545,0.0292,29.6214,81.5908,3e-4,1.2088,87.7602,4.121,14.9195,0.6873,6e-4,5e-4,0,98.2909,0.001,0.1153,10.5565,22.6174,2.8192,0.2835,0.0013,7e-4,7e-4,0.0049,0.0026,0.0658,0,0.0018,2.2977,2.2977,0.0018,0.0281,NA
disgust.F,4,0,138.6132,no,55-64,caucasian,male,Unknown,20.698,-1.2783,-7.8858,2e-4,0.049,92.5976,24.8318,0.0805,0.0883,0.3792,-99.9282,99.61,0,69.201,0.0276,36.2131,88.6541,4e-4,1.3311,88.9455,3.5161,7.4767,0.6949,7e-4,5e-4,0,98.4393,8e-4,0.1564,12.7714,14.2798,2.1271,0.3142,0.0013,6e-4,6e-4,0.0049,0.0026,0.0805,0,0.0018,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,4.04,0,136.8239,no,55-64,caucasian,male,Unknown,21.6772,-1.1316,-8.1738,1e-4,0.0676,94.3138,47.5334,0.1088,0.0716,0.4251,-99.9007,99.7196,0,76.9887,0.0238,42.3209,91.7402,5e-4,1.4203,90.4965,3.1926,5.7046,0.7107,8e-4,7e-4,0,98.4838,5e-4,0.2163,14.3902,11.5214,1.696,0.3286,0.0012,6e-4,6e-4,0.005,0.0026,0.1088,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,4.08,0,137.4866,no,55-64,caucasian,male,Unknown,20.1002,-2.6248,-7.9524,1e-4,0.0788,95.4077,57.6216,0.1584,0.0547,0.4636,-99.9111,99.7696,0,77.4806,0.0233,46.9645,94.1249,6e-4,1.4436,90.8681,2.4593,4.3951,0.56,8e-4,7e-4,0,97.9669,4e-4,0.1939,15.8206,5.6883,1.4186,0.3649,0.0012,5e-4,5e-4,0.005,0.0025,0.1584,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,4.12,0,138.4185,no,55-64,caucasian,male,Unknown,19.7626,-1.3838,-7.3911,1e-4,0.1027,96.0112,74.2169,0.2455,0.0403,0.5223,-99.9385,99.8108,0,81.3245,0.0265,53.356,95.722,8e-4,1.6199,92.0295,2.1707,3.8646,0.4864,8e-4,8e-4,0,98.4066,5e-4,0.134,18.2196,2.6881,1.1086,0.4098,0.0011,5e-4,5e-4,0.005,0.0025,0.2455,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,4.16,0,138.8739,no,55-64,caucasian,male,Unknown,19.6445,-2.9625,-7.0645,0,0.1182,96.3404,81.5397,0.3009,0.0345,0.5558,-99.9493,99.8239,0,83.5162,0.0306,56.6885,96.6125,0.0011,1.7338,92.1517,1.9343,2.1939,0.3934,8e-4,8e-4,0,97.8279,6e-4,0.1104,19.882,1.2752,0.9166,0.4067,0.0011,4e-4,4e-4,0.005,0.0024,0.3009,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,4.2,0,139.0835,no,55-64,caucasian,male,Unknown,20.5211,-1.9516,-7.0776,0,0.1214,96.5759,82.8087,0.3098,0.0337,0.5614,-99.9534,99.8338,0,83.9738,0.0381,57.2316,97.3005,0.0015,1.5881,92.2702,1.5135,1.1228,0.3088,7e-4,9e-4,0,98.2184,7e-4,0.1015,20.334,0.7545,0.8336,0.4039,0.001,4e-4,4e-4,0.005,0.0024,0.3098,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,4.24,0,137.0542,no,55-64,caucasian,male,Unknown,19.7912,-2.4819,-6.8821,0,0.1471,96.7616,88.0848,0.4977,0.0233,0.6286,-99.9572,99.8256,0,83.5377,0.0418,63.2913,97.8858,0.0019,1.5302,91.0093,1.0619,0.8811,0.281,7e-4,0.001,0,98.023,8e-4,0.0933,22.097,0.4215,0.7401,0.4246,0.001,4e-4,4e-4,0.005,0.0024,0.4977,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
disgust.F,4.28,0,138.8211,no,55-64,caucasian,male,Unknown,19.1448,-3.1536,-6.7388,0,0.1805,96.9324,92.2306,0.7935,0.0161,0.705,-99.9571,99.8171,0,83.6417,0.0451,69.4507,98.4001,0.0025,1.4847,89.8297,0.7958,0.5404,0.2644,7e-4,0.0011,0,97.7452,0.001,0.0935,24.0499,0.2846,0.6408,0.4364,9e-4,3e-4,3e-4,0.005,0.0024,0.7935,0,0.0019,2.2977,2.2977,0.0018,0.0282,NA
